payment_id,customer_id,customer_name,amount,currency,status,payment_date,subscription_id,description,failure_code,refund_id,dispute_id
pi_fbafd333053be7,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-02-05,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_9aa7d24a6d32ea,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-02-05,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_b5eb6162fbc90a,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-02-05,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_ae8a74c63ca669,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2024-02-05,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_1d0f34ae3db63f,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-02-05,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_6acfe0d090ced0,cus_ghost_5,Cascadia Net,63,AUD,succeeded,2024-02-06,sub_9b8c80d074,Monthly subscription - Starter Plan,,,
pi_fcedcc409cc0a2,cus_d661a5c98932e5,Aether Med,63,USD,refunded,2024-02-06,sub_ba46d8e7ad,Refund for payment pi_ae7d3d97bbac14,,re_ce3bf3a916,
pi_64ee26c876903a,cus_fb1bef5252b66f,Atlas Logistics,54,USD,refunded,2024-02-06,sub_de6d830fb3,Refund for payment pi_a5a68092b400e5,,re_81e542b71a,
pi_950e7c49e4d9fb,cus_2613a2523e4d01,Centric Health Solutions,-66,USD,refunded,2024-02-10,sub_86c8aeec5c,Refund for pi_fade0e13281aa5,,re_65eb63e492,
pi_fc5213368c0bdb,cus_fb1bef5252b66f,Atlas Logistics,54,USD,succeeded,2024-03-01,sub_de6d830fb3,Monthly subscription - Starter Plan,,,
pi_eb2554d8ef4c08,cus_92e54220d7077f,Pinnacle Retail Group,60,USD,succeeded,2024-03-01,sub_8778752b97,Monthly subscription - Starter Plan,,,
pi_2e5108bd7e43fb,cus_f88e876a7749d4,Ironclad Sec,66,USD,succeeded,2024-03-01,sub_27caaeec6e,Monthly subscription - Starter Plan,,,
pi_b69bfe3c108ab8,cus_8467288c9dd76f,Nextera,50,USD,refunded,2024-03-01,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_0bc25214d702da,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2024-03-01,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_989d8d7b3c222a,cus_2613a2523e4d01,Centric Health Solutions,66,USD,succeeded,2024-03-01,sub_86c8aeec5c,Monthly subscription - Starter Plan,,,
pi_5ff9bb5cd57705,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2024-03-01,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_6ccabf64ba75e6,cus_425a23857e9b77,BankTech,51,USD,succeeded,2024-03-01,sub_daa8ac401c,Monthly subscription - Starter Plan,,,
pi_c264af4eaa43b0,cus_2c6d86bb24f217,Fortis Capital,65,USD,succeeded,2024-03-01,sub_42af34ea48,Monthly subscription - Starter Plan,,,
pi_770bfa25ec228c,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2024-03-01,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_1a37859b61ff77,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-03-01,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_470bd77d34ce90,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-03-01,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_144b64e87a2fe8,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2024-03-01,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_f2d69247f54155,cus_3c543e2cfb5971,EduNova Group,55,USD,succeeded,2024-03-01,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_04d2fa21f8358f,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-03-01,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_5fcb9aca0113c1,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2024-03-02,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
pi_2bfc5cb90180f6,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2024-03-02,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_3714e7efb8f16e,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2024-03-02,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_cef1da31cbacf9,cus_ghost_1,FreshStart,55,USD,succeeded,2024-03-02,sub_0004e7221f,Monthly subscription - Starter Plan,,,
pi_2d064f8ad65588,cus_ghost_8,Zephyr Analytics Inc.,61,USD,succeeded,2024-03-02,sub_89d85c2c55,Monthly subscription - Starter Plan,,,
pi_5cf0a5d259ea88,cus_9020abd1d1f8d9,ByteForge Inc.,66,USD,succeeded,2024-03-02,sub_79bfcc835a,Monthly subscription - Starter Plan,,,
pi_7afe18b14b6e23,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2024-03-02,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_7f5a293a7e8564,cus_460e467bcc54c2,Wavelength,64,USD,succeeded,2024-03-02,sub_9604100bc0,Monthly subscription - Starter Plan,,,
pi_aad124d63a1dfe,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-03-02,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_a5417bd538413b,cus_8e93322e1dfccd,Vitality Health,58,USD,refunded,2024-03-02,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_37b7884b286963,cus_d661a5c98932e5,Aether Med,63,USD,succeeded,2024-03-02,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_c3dfea4f37fccb,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2024-03-02,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_c1204508924f5e,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-03-02,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_d415c3125c18f6,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2024-03-02,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_47825936deb1af,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2024-03-02,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_357d989bf7f7a5,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-03-02,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_69feb96c92c764,cus_8467288c9dd76f,Nextera,-50,USD,refunded,2024-03-02,sub_c6d2bdec89,Refund for pi_c44c57e7125a3a,,re_15a8ef7fa1,
pi_6495b4c7e775a0,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2024-03-03,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_75572ea1178e45,cus_8493bd819465d4,Meridian Health,66,USD,failed,2024-03-03,sub_325dd6bd3a,Monthly subscription - Starter Plan,card_declined,,
pi_767c8d2f57422d,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2024-03-03,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_0761331f538709,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,succeeded,2024-03-03,sub_e620412cfa,Monthly subscription - Starter Plan,,,
pi_7a6710fc6693c2,cus_ghost_4,Brightfield Corporation,60,USD,failed,2024-03-03,sub_4fb9b3c76e,Monthly subscription - Starter Plan,expired_card,,
pi_cc0881880a8310,cus_ghost_6,PolarStar Technology,69,USD,succeeded,2024-03-03,sub_c58d63b332,Monthly subscription - Starter Plan,,,
pi_8fa3272bce0513,cus_da69f8f2ac6cd5,Datastream,66,USD,failed,2024-03-03,sub_082927fb5e,Monthly subscription - Starter Plan,expired_card,,
pi_0045701508416b,cus_e83048a79b4be7,Silverline Technology,64,USD,refunded,2024-03-03,sub_ec65755003,Monthly subscription - Starter Plan,,,
pi_58c2842179b2d8,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2024-03-03,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_2771830a50baa2,cus_308ff12808d563,Vanta,55,USD,succeeded,2024-03-03,sub_5b96a14675,Monthly subscription - Starter Plan,,,
pi_4e2c6e8ef79086,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2024-03-03,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_d27f6283cd5a8d,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,succeeded,2024-03-03,sub_31b0ff9670,Monthly subscription - Starter Plan,,,
pi_02b99054442b9c,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2024-03-03,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_406d23550ea708,cus_242982f7ed6745,Lightspeed,66,USD,succeeded,2024-03-03,sub_a6f518f0fb,Monthly subscription - Starter Plan,,,
pi_3630017608994f,cus_f781c020ff2e00,OmniCore,66,AUD,succeeded,2024-03-03,sub_034f5eb7e7,Monthly subscription - Starter Plan,,,
pi_95b8a611345249,cus_7fb8d86cdb7ad4,Sapient,66,USD,refunded,2024-03-03,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_192bb136ed0628,cus_53aa5eb0f9eb6e,HealthGrid Inc.,58,USD,succeeded,2024-03-03,sub_7d5a6231b7,Prorated subscription - Starter Plan,,,
pi_897b1a09a8f513,cus_8012243767b881,PulsePoint,49,USD,succeeded,2024-03-03,sub_a766b47cb7,Monthly subscription - Starter Plan,,,
pi_6b61d0173ec541,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,succeeded,2024-03-03,sub_c6daeeeb23,Monthly subscription - Starter Plan,,,
pi_aca4aa68f1bc76,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2024-03-03,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_984c3a76775d44,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-03-03,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_79ba1c70e0b753,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-03-03,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_a85ea687fb6c66,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2024-03-03,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_6c0deb311d8495,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-03-03,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_12483ab1cd1702,cus_61339e5e193c12,Novatech,61,USD,succeeded,2024-03-04,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_dd30e973b0bcf2,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2024-03-04,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_c4da3944865107,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2024-03-04,sub_efa3859148,Monthly subscription - Starter Plan,,,
pi_c7c0c27b5a176f,cus_ghost_5,Cascadia Net,63,AUD,succeeded,2024-03-04,sub_9b8c80d074,Monthly subscription - Starter Plan,,,
pi_c360b404dcd2d8,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2024-03-04,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_e5e6b81626315d,cus_ca46d5c407c864,Codex,66,USD,succeeded,2024-03-04,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_e8382e697c682b,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2024-03-04,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_6aa17f63b94fd3,cus_03177a5b150677,Helix,49,USD,succeeded,2024-03-04,sub_daaf6f92c1,Monthly subscription - Starter Plan,,,
pi_b2e97d75522e92,cus_d9fbf396c0c3d6,BioSync,52,USD,succeeded,2024-03-04,sub_6f2a477bb0,Monthly subscription - Starter Plan,,,
pi_8cf4c8b3fc7bdf,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2024-03-04,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_ad0e4cbfd5256c,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2024-03-04,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_9357837ea88dec,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2024-03-04,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_524a6f4706e137,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2024-03-04,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_00dbdd9972fe2f,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2024-03-04,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_1c19b3e7504daa,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2024-03-04,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_68928247d9065c,cus_b7b9e7fc99ae5a,Vanguard,68,USD,succeeded,2024-03-04,sub_5de6d7f0b9,Monthly subscription - Starter Plan,,,
pi_8b930f1c985f2d,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2024-03-05,sub_26db10a77a,Monthly subscription - Starter Plan,,,
pi_b30d13d836417d,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2024-03-05,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_d4cc53897be82e,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2024-03-05,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_5240805beeb9e0,cus_28d165c6bb7575,CoreStack,62,USD,failed,2024-03-05,sub_7e69aa118c,Monthly subscription - Starter Plan,insufficient_funds,,
pi_85875c3276fe08,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,succeeded,2024-03-05,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_b26d9c870a34f6,cus_a609b8456151ef,Arcus Tech,57,USD,failed,2024-03-05,sub_7bc37569b5,Monthly subscription - Starter Plan,expired_card,,
pi_16697ef8db281e,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2024-03-05,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_3993d454d84e16,cus_a4bfb38cd70160,DigitalBridge,60,USD,failed,2024-03-05,sub_0e67e24c5e,Monthly subscription - Starter Plan,expired_card,,
pi_6ad13d86f6da3a,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2024-03-05,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_1cf1a194bb8a24,cus_c20373b3e08f3a,EdgePoint,68,JPY,failed,2024-03-05,sub_dfdf08b26a,Monthly subscription - Starter Plan,expired_card,,
pi_3278109c3e691d,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2024-03-05,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_092c6e5b327038,cus_e0e16b0264d295,Pacific Health,53,JPY,refunded,2024-03-05,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_388ae24dc4dfcf,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2024-03-05,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_83c9ce7bc3aefc,cus_69071430d505f7,Sterling Wealth Management,58,USD,succeeded,2024-03-05,sub_9757d0f539,Monthly subscription - Starter Plan,,,
pi_b2836d883f1d98,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2024-03-05,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_435a5c7c7edf8a,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2024-03-05,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_722e187e607559,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2024-03-05,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_45179531173d5e,cus_ghost_4,Brightfield Corporation,60,USD,succeeded,2024-03-05,sub_4fb9b3c76e,Monthly subscription - Starter Plan,,,
pi_ac8c8fd723112f,cus_7fb8d86cdb7ad4,Sapient,-66,USD,refunded,2024-03-05,sub_392d0da389,Refund for pi_95b8a611345249,,re_1123d159dd,
pi_5d1da3d9fdae89,cus_8493bd819465d4,Meridian Health,66,USD,succeeded,2024-03-06,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_d55f5c0628e43a,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2024-03-07,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_436f91118a02bb,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2024-03-07,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_beb572c5c35261,cus_8467288c9dd76f,Nextera,-50,USD,refunded,2024-03-09,sub_c6d2bdec89,Refund for pi_b69bfe3c108ab8,,re_e1546f8fbd,
pi_f2370dc0b642cf,cus_e83048a79b4be7,Silverline Technology,-64,USD,refunded,2024-03-16,sub_ec65755003,Refund for pi_0045701508416b,,re_e4f770f13c,
pi_2008ed6b1c4195,cus_8e93322e1dfccd,Vitality Health,-58,USD,refunded,2024-03-18,sub_ffa4dfa4d8,Refund for pi_a5417bd538413b,,re_b2fb5744de,
pi_49d690cc1e7472,cus_e0e16b0264d295,Pacific Health,-53,JPY,refunded,2024-03-25,sub_112236cdfd,Refund for pi_092c6e5b327038,,re_3ca92d962d,
pi_1d577a483d2785,cus_8493bd819465d4,Meridian Health,66,USD,succeeded,2024-04-01,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_8dad0153018c80,cus_ghost_6,PolarStar Technology,69,USD,succeeded,2024-04-01,sub_c58d63b332,Monthly subscription - Starter Plan,,,
pi_b233ca6f911e89,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2024-04-01,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_3dc125382170cc,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2024-04-01,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_1e02dc1c68d4d9,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2024-04-01,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_e02c9ba8753ef1,cus_c20373b3e08f3a,EdgePoint,68,JPY,succeeded,2024-04-01,sub_dfdf08b26a,Monthly subscription - Starter Plan,,,
pi_4756dba8c4f6b7,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-04-01,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_d746e1b5553b32,cus_8e93322e1dfccd,Vitality Health,58,USD,succeeded,2024-04-01,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_c002290b526b21,cus_d661a5c98932e5,Aether Med,63,USD,succeeded,2024-04-01,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_43ad36ab929096,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2024-04-01,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_3b554e91973c66,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2024-04-01,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_6d7908af456bdd,cus_8012243767b881,PulsePoint,49,USD,succeeded,2024-04-01,sub_a766b47cb7,Monthly subscription - Starter Plan,,,
pi_5cdd9b445c8288,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2024-04-01,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_f63c7e8f142157,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2024-04-01,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_27e671f542465f,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2024-04-01,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_a19aeea34ded23,cus_b51db706d81fac,Pacifica Ind,52,AUD,succeeded,2024-04-01,sub_7303a76e8b,Monthly subscription - Starter Plan,,,
pi_20e056e3b79f20,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-04-01,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_cea5b096bede66,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2024-04-01,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_d231fb09fbd4c2,cus_06927daa65eff3,FreshMarket,64,USD,succeeded,2024-04-01,sub_c7631036b8,Monthly subscription - Starter Plan,,,
pi_d5573b378fdf8c,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-04-01,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_2cec7fe38940ea,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2024-04-01,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_17ea20fad8c48f,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-04-01,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_6725cee0f55ee8,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-04-01,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_39e366dd766982,cus_61339e5e193c12,Novatech,61,USD,succeeded,2024-04-02,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_d0e52529db7102,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2024-04-02,sub_26db10a77a,Monthly subscription - Starter Plan,,,
pi_6b27c1a5c30536,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2024-04-02,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_d9095e11265780,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2024-04-02,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_5e24322e4957fd,cus_ca46d5c407c864,Codex,66,USD,succeeded,2024-04-02,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_04bfa379284566,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2024-04-02,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_6c54d1a75743cd,cus_03b63c8ec36c89,Aurora Technology,53,JPY,failed,2024-04-02,sub_b2d72b2ada,Monthly subscription - Starter Plan,expired_card,,
pi_c5807f4bd1f184,cus_f781c020ff2e00,OmniCore,66,AUD,succeeded,2024-04-02,sub_034f5eb7e7,Monthly subscription - Starter Plan,,,
pi_5fbea961d57cfc,cus_2613a2523e4d01,Centric Health Solutions,66,USD,succeeded,2024-04-02,sub_86c8aeec5c,Monthly subscription - Starter Plan,,,
pi_0c1ec6b7f3fef9,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,succeeded,2024-04-02,sub_c6daeeeb23,Monthly subscription - Starter Plan,,,
pi_226fc0df587209,cus_2c6d86bb24f217,Fortis Capital,65,USD,succeeded,2024-04-02,sub_42af34ea48,Monthly subscription - Starter Plan,,,
pi_8d816c8b2ac8a5,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2024-04-02,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_f5a8ba346de91a,cus_985cec4f36ecb3,Nordic Shops AB,69,USD,succeeded,2024-04-02,sub_46da92a36f,Monthly subscription - Starter Plan,,,
pi_4a9f51ce36b674,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2024-04-02,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_748195759fd75d,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2024-04-02,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_a714002b6cd4b1,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2024-04-02,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_dd4ebe74a0060f,cus_fb1bef5252b66f,Atlas Logistics,54,USD,succeeded,2024-04-03,sub_de6d830fb3,Monthly subscription - Starter Plan,,,
pi_cf05c166c79289,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2024-04-03,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_e1164c57ad9c06,cus_ghost_1,FreshStart,55,USD,failed,2024-04-03,sub_0004e7221f,Monthly subscription - Starter Plan,insufficient_funds,,
pi_90668a38bf5d6f,cus_ghost_5,Cascadia Net,63,AUD,failed,2024-04-03,sub_9b8c80d074,Monthly subscription - Starter Plan,card_declined,,
pi_432c4828cfd5a9,cus_28d165c6bb7575,CoreStack,62,USD,succeeded,2024-04-03,sub_7e69aa118c,Monthly subscription - Starter Plan,,,
pi_ae6d987baaa2ba,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2024-04-03,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_85c03232e1a4a8,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,failed,2024-04-03,sub_31b0ff9670,Monthly subscription - Starter Plan,card_declined,,
pi_764f7411c330e4,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2024-04-03,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_d0c512c57407fe,cus_242982f7ed6745,Lightspeed,66,USD,failed,2024-04-03,sub_a6f518f0fb,Monthly subscription - Starter Plan,expired_card,,
pi_80ed2d1bbd20b3,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2024-04-03,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_2f70ab4a259adb,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2024-04-03,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_36ba18578055b9,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2024-04-03,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_b170882babc4ab,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-04-03,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_0ea823e2bc18fb,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-04-03,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_7b5f33d9fa5cba,cus_f4876da833a2b4,Mercado,69,USD,succeeded,2024-04-03,sub_fba0962977,Monthly subscription - Starter Plan,,,
pi_a67073f6da69ce,cus_3c543e2cfb5971,EduNova Group,55,USD,refunded,2024-04-03,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_2e66ed9663753c,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-04-03,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_b54407c60c9d82,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2024-04-03,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_f25cb94a76db3e,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2024-04-04,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
