ticket_id,account_id,account_name,subject,category,priority,status,created_at,resolved_at,csat_score,agent_name,escalated,tags
TKT-00616,ACC-00101,PACIFICMART,SSO certificate renewal help,Security,Medium,pending,2024-06-14T00:08:24Z,,,Alex Rivera,false,"security|compliance|new-customer"
TKT-00617,ACC-00066,NOVACARE DIAGNOSTICS,Help with initial data import,Onboarding,Critical,resolved,2024-06-14T00:42:52Z,2024-06-14T07:42:52Z,,Alex Rivera,false,"onboarding|configuration|recurring"
TKT-00618,ACC-00078,BankTech,Dark mode support request,Feature Request,Medium,resolved,2024-06-14T03:03:59Z,2024-06-16T03:03:59Z,3,Jordan Lee,false,"feature|mobile"
TKT-00619,ACC-00025,BYTEFORGE,Training request for new users,Onboarding,Low,open,2024-06-14T03:36:06Z,,,Jordan Lee,false,"onboarding|migration"
TKT-00620,ACC-00099,EUROPA RETAIL GROUP,Need role-based access controls,Feature Request,Critical,resolved,2024-06-14T09:03:12Z,2024-06-15T01:03:12Z,3,Taylor Chen,false,"feature|integration"
TKT-00621,ACC-00112,LUMINA BROADCASTING,Need audit log improvements,Feature Request,Medium,pending,2024-06-14T09:31:58Z,,,Morgan Kim,false,"feature|mobile|follow-up"
TKT-00622,ACC-00026,Datastream,Help configuring SSO for first time,Onboarding,High,resolved,2024-06-14T11:19:42Z,2024-06-16T06:19:42Z,,Morgan Kim,false,"onboarding|migration"
TKT-00623,ACC-00107,LEARNSPHERE,Mobile view layout issues,Bug,High,resolved,2024-06-14T13:00:55Z,2024-06-17T09:00:55Z,4,Alex Rivera,false,"bug|login"
TKT-00624,ACC-00108,AcademiQ Solutions,Session timeout configuration,Security,Critical,open,2024-06-14T13:12:15Z,,,Sam Patel,false,"security|retention|new-customer"
TKT-00625,ACC-00069,MedBridge,Keyboard shortcuts stopped working,Bug,Low,resolved,2024-06-14T17:35:52Z,2024-06-15T21:35:52Z,2,Taylor Chen,false,"bug|login"
TKT-00626,ACC-00079,Moneta,Payment failed - card on file is valid,Billing,Medium,resolved,2024-06-14T18:48:22Z,2024-06-15T14:48:22Z,4,Morgan Kim,false,"billing|payment|recurring"
TKT-00627,ACC-00080,FORTIS CAPITAL AG,Search is extremely slow,Performance,Medium,resolved,2024-06-14T19:41:53Z,2024-06-15T07:41:53Z,5,Taylor Chen,false,"performance|bulk|escalated"
TKT-00628,ACC-00047,DigitalBridge,Custom integration webhook format changed,Integration,Medium,open,2024-06-14T21:28:00Z,,,Sam Patel,false,"integration|zapier|urgent"
TKT-00629,ACC-00095,Urban Mart Inc.,Broken pagination in reports,Bug,Medium,resolved,2024-06-15T00:05:05Z,2024-06-19T01:05:05Z,1,Alex Rivera,true,"bug|permissions"
TKT-00630,ACC-00109,EduNova Group,Penetration test results request,Security,Medium,pending,2024-06-15T01:21:30Z,,,Casey Wu,false,"security|mfa"
TKT-00631,ACC-00096,ShopStream Inc.,Data retention question,Security,Low,resolved,2024-06-15T01:58:05Z,2024-06-18T17:58:05Z,3,Sam Patel,false,"security|encryption"
TKT-00632,ACC-00038,Alpine Data,IP allowlist configuration,Security,Medium,resolved,2024-06-15T08:35:30Z,2024-06-15T16:35:30Z,2,Jordan Lee,false,"security|encryption"
TKT-00633,ACC-00059,CORTEX AUTOMATION,Data retention question,Security,Medium,open,2024-06-15T21:20:03Z,,,Alex Rivera,false,"security|compliance"
TKT-00634,ACC-00080,FORTIS CAPITAL AG,Slow loading with large datasets,Performance,Medium,resolved,2024-06-15T23:37:28Z,2024-06-17T19:37:28Z,4,Taylor Chen,false,"performance|query|follow-up"
TKT-00635,ACC-00027,CloudPeak,Broken pagination in reports,Bug,Low,resolved,2024-06-16T06:37:43Z,2024-06-17T04:37:43Z,1,Taylor Chen,false,"bug|dashboard"
TKT-00636,ACC-00105,EDUPATH,Need role-based access controls,Feature Request,High,pending,2024-06-16T10:01:39Z,,,Alex Rivera,false,"feature|sso"
TKT-00637,ACC-00111,Spectrum,File upload fails for CSV files,Bug,Medium,resolved,2024-06-16T14:02:24Z,2024-06-20T17:02:24Z,,Sam Patel,false,"bug|export"
TKT-00638,ACC-00090,RHINE INDUSTRIAL,Question about prorated charges,Billing,Critical,resolved,2024-06-16T15:44:42Z,2024-06-16T20:44:42Z,4,Alex Rivera,false,"billing|cancellation"
TKT-00639,ACC-00068,Pacific Health,Jira sync missing fields,Integration,Low,resolved,2024-06-16T18:48:38Z,2024-06-18T12:48:38Z,3,Alex Rivera,false,"integration|sync|recurring"
TKT-00640,ACC-00078,BankTech,Charts showing wrong data,Bug,High,resolved,2024-06-16T22:36:10Z,2024-06-17T10:36:10Z,3,Casey Wu,false,"bug|notifications"
TKT-00641,ACC-00031,Pulse Analytics Inc.,Need audit log improvements,Feature Request,Medium,resolved,2024-06-17T00:26:52Z,2024-06-21T07:26:52Z,5,Taylor Chen,false,"feature|rbac"
TKT-00642,ACC-00064,HealthGrid Inc.,Dashboard not loading,Bug,Medium,pending,2024-06-17T04:46:59Z,,,Jordan Lee,false,"bug|dashboard"
TKT-00643,ACC-00064,HealthGrid Inc.,Request: API rate limit increase,Feature Request,High,resolved,2024-06-17T05:11:00Z,2024-06-17T15:11:00Z,3,Taylor Chen,true,"feature|rbac|enterprise"
TKT-00644,ACC-00043,DragonCloud,API returns 500 errors,Integration,Medium,resolved,2024-06-17T07:05:20Z,2024-06-18T16:05:20Z,2,Jordan Lee,false,"integration|hubspot"
TKT-00645,ACC-00037,PIXELWAVE,Need onboarding session for new hires,Onboarding,Low,resolved,2024-06-17T08:42:12Z,2024-06-18T02:42:12Z,1,Alex Rivera,false,"onboarding|setup"
TKT-00646,ACC-00065,AETHER MEDICAL,Need walkthrough of admin panel,Onboarding,High,resolved,2024-06-17T09:24:05Z,2024-06-17T14:24:05Z,2,Alex Rivera,false,"onboarding|migration"
TKT-00647,ACC-00063,BIOSYNC MEDICAL,API latency issues,Performance,Low,pending,2024-06-17T12:05:18Z,,,Casey Wu,false,"performance|latency"
TKT-00648,ACC-00110,AMPLIFY MEDIA,Salesforce sync failing,Integration,Medium,pending,2024-06-17T13:25:38Z,,,Taylor Chen,false,"integration|zapier|urgent"
TKT-00649,ACC-00069,MedBridge,API pagination returning duplicates,Integration,Low,closed,2024-06-17T13:30:53Z,2024-06-18T05:30:53Z,1,Casey Wu,false,"integration|hubspot"
TKT-00650,ACC-00038,Alpine Data,Error 500 when saving settings,Bug,Medium,pending,2024-06-17T18:00:00Z,,,Jordan Lee,false,"bug|critical"
TKT-00651,ACC-00112,LUMINA BROADCASTING,Webhook delivery issues,Integration,Medium,pending,2024-06-17T21:31:02Z,,,Taylor Chen,false,"integration|zapier"
TKT-00652,ACC-00032,ARCUS TECHNOLOGIES,Keyboard shortcuts stopped working,Bug,Low,resolved,2024-06-17T22:12:15Z,2024-06-19T06:12:15Z,5,Jordan Lee,false,"bug|login"
TKT-00653,ACC-00038,Alpine Data,Date picker shows wrong timezone,Bug,Low,pending,2024-06-17T23:02:14Z,,,Jordan Lee,true,"bug|backend"
TKT-00654,ACC-00088,Steelbridge,User permissions not applying correctly,Bug,Low,resolved,2024-06-17T23:03:20Z,2024-06-18T12:03:20Z,,Casey Wu,false,"bug|dashboard"
TKT-00655,ACC-00027,CloudPeak,OAuth token refresh not working,Integration,Critical,resolved,2024-06-18T01:37:01Z,2024-06-21T02:37:01Z,1,Taylor Chen,false,"integration|sync"
TKT-00656,ACC-00023,NEBULA SYSTEMS,Need to update payment method,Billing,Low,resolved,2024-06-18T06:17:24Z,2024-06-19T01:17:24Z,,Sam Patel,false,"billing|cancellation|urgent"
TKT-00657,ACC-00046,NUVOLA SRL,Request for advanced filtering,Feature Request,Low,closed,2024-06-18T07:00:49Z,2024-06-18T21:00:49Z,5,Sam Patel,false,"feature|branding"
TKT-00658,ACC-00082,FINOVA GROUP,Request: custom branding options,Feature Request,Low,open,2024-06-18T09:58:21Z,,,Jordan Lee,false,"feature|sso"
TKT-00659,ACC-00034,VANTA SOFTWARE,Encryption at rest documentation,Security,Medium,resolved,2024-06-18T10:08:39Z,2024-06-18T16:08:39Z,5,Alex Rivera,false,"security|retention"
TKT-00660,ACC-00030,CORESTACK SOLUTIONS,Date picker shows wrong timezone,Bug,Critical,resolved,2024-06-18T10:12:17Z,2024-06-21T14:12:17Z,5,Sam Patel,false,"bug|regression"
TKT-00661,ACC-00067,CENTRIC HEALTH,Need audit log improvements,Feature Request,Medium,resolved,2024-06-18T11:05:15Z,2024-06-21T10:05:15Z,4,Jordan Lee,true,"feature|sso"
TKT-00662,ACC-00043,DragonCloud,Tax exemption certificate upload,Billing,Low,closed,2024-06-18T13:06:48Z,2024-06-20T09:06:48Z,4,Alex Rivera,false,"billing|refund|follow-up"
TKT-00663,ACC-00056,SAPIENT DIGITAL,Refund request for downgrade,Billing,Medium,closed,2024-06-18T14:24:24Z,2024-06-23T13:24:24Z,5,Morgan Kim,false,"billing|invoice"
TKT-00664,ACC-00087,Precision Dynamics Corp,REST API authentication failing,Integration,Critical,open,2024-06-18T16:32:40Z,,,Morgan Kim,false,"integration|sync"
TKT-00665,ACC-00044,SILKROUTE TECH,Encryption at rest documentation,Security,High,resolved,2024-06-18T17:28:46Z,2024-06-20T07:28:46Z,1,Casey Wu,false,"security|audit"
TKT-00666,ACC-00067,CENTRIC HEALTH,Bulk operations timing out,Performance,Medium,pending,2024-06-18T20:25:27Z,,,Casey Wu,false,"performance|dashboard"
TKT-00667,ACC-00068,Pacific Health,Login issues after update,Bug,Low,open,2024-06-19T00:09:26Z,,,Morgan Kim,false,"bug|notifications|enterprise"
TKT-00668,ACC-00069,MedBridge,Invoice discrepancy,Billing,Critical,resolved,2024-06-19T04:27:35Z,2024-06-20T03:27:35Z,4,Casey Wu,false,"billing|urgent"
TKT-00669,ACC-00094,Ironworks,How to set up automated workflows,Onboarding,Low,resolved,2024-06-19T07:56:25Z,2024-06-21T17:56:25Z,,Taylor Chen,false,"onboarding|slow|urgent"
TKT-00670,ACC-00091,KANTO MANUFACTURING,HubSpot connector timeout,Integration,High,resolved,2024-06-19T13:36:09Z,2024-06-21T11:36:09Z,4,Morgan Kim,false,"integration|oauth"
TKT-00671,ACC-00103,MERCADO ONLINE,Data migration from competitor product,Onboarding,Low,open,2024-06-19T15:31:41Z,,,Morgan Kim,false,"onboarding|slow"
TKT-00672,ACC-00098,FreshMarket,Real-time updates are delayed,Performance,High,pending,2024-06-19T19:33:39Z,,,Alex Rivera,false,"performance|export"
TKT-00673,ACC-00066,NOVACARE DIAGNOSTICS,Browser crashes on large datasets,Bug,Low,open,2024-06-19T20:19:09Z,,,Alex Rivera,false,"bug|charts"
TKT-00674,ACC-00049,Verdant Sys,Encryption at rest documentation,Security,Medium,closed,2024-06-19T20:28:02Z,2024-06-20T19:28:02Z,5,Jordan Lee,false,"security|sso|follow-up"
TKT-00675,ACC-00098,FreshMarket,Webhook delivery issues,Integration,High,resolved,2024-06-20T01:50:48Z,2024-06-21T04:50:48Z,4,Morgan Kim,false,"integration|slack"
TKT-00676,ACC-00115,GreenVolt Power,Custom dashboard widgets,Feature Request,Low,resolved,2024-06-20T03:02:18Z,2024-06-20T10:02:18Z,,Sam Patel,false,"feature|reporting|recurring"
TKT-00677,ACC-00102,BAZAARTECH,Need role-based access controls,Feature Request,Medium,resolved,2024-06-20T17:42:35Z,2024-06-21T07:42:35Z,1,Alex Rivera,false,"feature|sso"
TKT-00678,ACC-00071,TRUEHEALTH CORP,Want ability to duplicate projects,Feature Request,Medium,open,2024-06-20T23:34:33Z,,,Jordan Lee,false,"feature|sso"
TKT-00679,ACC-00024,IRONCLAD SECURITY,Login issues after update,Bug,Medium,pending,2024-06-21T03:04:53Z,,,Sam Patel,true,"bug|ui"
TKT-00680,ACC-00092,Pacifica Ind,API returns 500 errors,Integration,Low,resolved,2024-06-21T03:34:23Z,2024-06-21T13:34:23Z,1,Sam Patel,false,"integration|zapier"
TKT-00681,ACC-00109,EduNova Group,Request for mobile app,Feature Request,High,resolved,2024-06-21T08:49:26Z,2024-06-22T10:49:26Z,5,Sam Patel,false,"feature|mobile"
TKT-00682,ACC-00089,EUROFORGE GMBH,Charge appeared after cancellation,Billing,Medium,resolved,2024-06-21T09:50:09Z,2024-06-22T22:50:09Z,,Jordan Lee,true,"billing|cancellation"
TKT-00683,ACC-00113,RISING SUN MEDIA,OAuth token refresh not working,Integration,Critical,closed,2024-06-21T11:29:03Z,2024-06-21T18:29:03Z,,Jordan Lee,false,"integration|jira"
TKT-00684,ACC-00040,NIGHTOWL SOFTWARE,GraphQL endpoint returning null,Integration,Medium,resolved,2024-06-21T16:15:39Z,2024-06-22T21:15:39Z,1,Sam Patel,false,"integration|sync"
TKT-00685,ACC-00026,Datastream,Google Sheets integration error,Integration,High,pending,2024-06-21T18:59:20Z,,,Taylor Chen,false,"integration|zapier"
TKT-00686,ACC-00056,SAPIENT DIGITAL,Drag-and-drop not working in Firefox,Bug,Medium,resolved,2024-06-21T19:41:43Z,2024-06-24T13:41:43Z,3,Sam Patel,false,"bug|notifications|enterprise"
TKT-00687,ACC-00092,Pacifica Ind,Real-time updates are delayed,Performance,Medium,pending,2024-06-22T00:55:28Z,,,Taylor Chen,false,"performance|bulk"
TKT-00688,ACC-00043,DragonCloud,Keyboard shortcuts stopped working,Bug,Medium,resolved,2024-06-22T03:03:08Z,2024-06-22T13:03:08Z,4,Casey Wu,false,"bug|export"
TKT-00689,ACC-00079,Moneta,Drag-and-drop not working in Firefox,Bug,Medium,resolved,2024-06-22T07:07:28Z,2024-06-27T06:07:28Z,1,Sam Patel,false,"bug|permissions"
TKT-00690,ACC-00030,CORESTACK SOLUTIONS,Data not syncing between tabs,Bug,Medium,closed,2024-06-22T08:24:37Z,2024-06-26T22:24:37Z,1,Alex Rivera,false,"bug|export|new-customer"
TKT-00691,ACC-00098,FreshMarket,Data not syncing between tabs,Bug,Medium,resolved,2024-06-22T09:22:21Z,2024-06-27T13:22:21Z,,Alex Rivera,false,"bug|export"
TKT-00692,ACC-00038,Alpine Data,Memory usage spikes during import,Performance,Medium,resolved,2024-06-22T10:49:55Z,2024-06-24T12:49:55Z,3,Jordan Lee,false,"performance|memory"
TKT-00693,ACC-00110,AMPLIFY MEDIA,MFA setup issues,Security,Low,resolved,2024-06-22T11:03:42Z,2024-06-23T05:03:42Z,,Sam Patel,false,"security|access"
TKT-00694,ACC-00068,Pacific Health,Request for advanced filtering,Feature Request,Critical,pending,2024-06-22T14:20:39Z,,,Casey Wu,true,"feature|mobile|follow-up"
TKT-00695,ACC-00042,ZENITHAI,Help configuring SSO for first time,Onboarding,High,resolved,2024-06-22T18:56:21Z,2024-06-23T06:56:21Z,5,Morgan Kim,false,"onboarding|import|escalated"
TKT-00696,ACC-00063,BIOSYNC MEDICAL,Sorting order reversed after update,Bug,Medium,pending,2024-06-22T23:07:22Z,,,Morgan Kim,false,"bug|charts"
TKT-00697,ACC-00095,Urban Mart Inc.,Slow loading with large datasets,Performance,Low,pending,2024-06-22T23:49:16Z,,,Morgan Kim,false,"performance|export"
TKT-00698,ACC-00041,Kinetic Sys,Need role-based access controls,Feature Request,High,resolved,2024-06-22T23:50:35Z,2024-06-25T14:50:35Z,2,Casey Wu,false,"feature|branding|follow-up"
TKT-00699,ACC-00062,Vitality Health,Dashboard not loading,Bug,Medium,resolved,2024-06-23T07:32:49Z,2024-06-23T13:32:49Z,2,Sam Patel,false,"bug|search"
TKT-00700,ACC-00073,Genome,Drag-and-drop not working in Firefox,Bug,Low,resolved,2024-06-23T13:18:22Z,2024-06-23T20:18:22Z,1,Sam Patel,false,"bug|mobile"
TKT-00701,ACC-00079,Moneta,Sorting order reversed after update,Bug,High,closed,2024-06-23T17:35:47Z,2024-06-24T01:35:47Z,5,Casey Wu,false,"bug|permissions"
TKT-00702,ACC-00035,Codex,Slow page loads,Performance,High,resolved,2024-06-23T20:01:02Z,2024-06-24T03:01:02Z,3,Taylor Chen,true,"performance|slow"
TKT-00703,ACC-00107,LEARNSPHERE,Data export takes hours,Performance,Critical,closed,2024-06-23T21:07:18Z,2024-06-24T03:07:18Z,3,Jordan Lee,false,"performance|query"
TKT-00704,ACC-00114,SOLARIS ENERGY,Report generation timeout,Performance,Critical,pending,2024-06-23T21:56:07Z,,,Taylor Chen,false,"performance|dashboard"
TKT-00705,ACC-00082,FINOVA GROUP,Request: API rate limit increase,Feature Request,Medium,resolved,2024-06-24T01:09:05Z,2024-06-25T14:09:05Z,4,Sam Patel,false,"feature|reporting|enterprise"
TKT-00706,ACC-00061,CarePath,Multi-language support request,Feature Request,High,resolved,2024-06-24T02:46:16Z,2024-06-24T08:46:16Z,,Taylor Chen,false,"feature|branding"
TKT-00707,ACC-00037,PIXELWAVE,Help configuring SSO for first time,Onboarding,Medium,pending,2024-06-24T04:47:04Z,,,Morgan Kim,false,"onboarding|slow"
TKT-00708,ACC-00117,Stratton,How to set up automated workflows,Onboarding,Medium,closed,2024-06-24T09:00:07Z,2024-06-24T21:00:07Z,1,Taylor Chen,false,"onboarding|import|follow-up"
TKT-00709,ACC-00079,Moneta,Need audit log improvements,Feature Request,Low,resolved,2024-06-24T11:51:11Z,2024-06-24T21:51:11Z,4,Morgan Kim,true,"feature|branding"
TKT-00710,ACC-00080,FORTIS CAPITAL AG,Rate limit hit on batch operations,Integration,Medium,resolved,2024-06-24T14:36:46Z,2024-06-25T01:36:46Z,,Casey Wu,false,"integration|hubspot"
TKT-00711,ACC-00038,Alpine Data,API returns 500 errors,Integration,Medium,resolved,2024-06-24T16:38:30Z,2024-06-25T01:38:30Z,1,Morgan Kim,false,"integration|slack"
TKT-00712,ACC-00084,TRUSTBANK DIGITAL,Training request for new users,Onboarding,Low,resolved,2024-06-24T19:11:55Z,2024-06-25T13:11:55Z,3,Jordan Lee,false,"onboarding|import"
TKT-00713,ACC-00105,EDUPATH,Dashboard not loading,Bug,High,pending,2024-06-24T22:24:05Z,,,Casey Wu,false,"bug|notifications|follow-up"
TKT-00714,ACC-00091,KANTO MANUFACTURING,Billing cycle confusion,Billing,Medium,open,2024-06-24T22:34:03Z,,,Jordan Lee,true,"billing|discrepancy"
TKT-00715,ACC-00087,Precision Dynamics Corp,OAuth token refresh not working,Integration,Medium,resolved,2024-06-24T23:18:17Z,2024-06-27T16:18:17Z,2,Jordan Lee,false,"integration|jira"
TKT-00716,ACC-00024,IRONCLAD SECURITY,Real-time updates are delayed,Performance,Medium,open,2024-06-25T01:13:31Z,,,Alex Rivera,false,"performance|slow|escalated"
TKT-00717,ACC-00055,FLUXTECH,SSO integration needed,Feature Request,Medium,resolved,2024-06-25T08:53:24Z,2024-06-26T18:53:24Z,3,Morgan Kim,false,"feature|branding"
TKT-00718,ACC-00047,DigitalBridge,Custom integration webhook format changed,Integration,High,resolved,2024-06-25T09:42:21Z,2024-06-25T19:42:21Z,,Taylor Chen,false,"integration|salesforce"
TKT-00719,ACC-00073,Genome,SSO certificate renewal help,Security,Medium,resolved,2024-06-25T09:44:42Z,2024-06-26T12:44:42Z,5,Alex Rivera,false,"security|compliance|urgent"
TKT-00720,ACC-00086,Titan Mfg,GraphQL endpoint returning null,Integration,Medium,resolved,2024-06-25T14:00:49Z,2024-06-26T12:00:49Z,3,Jordan Lee,false,"integration|zapier"
TKT-00721,ACC-00112,LUMINA BROADCASTING,Search is extremely slow,Performance,High,resolved,2024-06-25T14:22:28Z,2024-06-26T21:22:28Z,,Morgan Kim,false,"performance|dashboard|escalated"
TKT-00722,ACC-00067,CENTRIC HEALTH,Browser crashes on large datasets,Bug,Low,open,2024-06-25T15:43:24Z,,,Sam Patel,false,"bug|charts"
TKT-00723,ACC-00038,Alpine Data,Multi-language support request,Feature Request,High,open,2024-06-25T16:54:47Z,,,Sam Patel,false,"feature|branding"
TKT-00724,ACC-00101,PACIFICMART,Need security whitepaper,Security,Low,resolved,2024-06-25T17:48:08Z,2024-06-26T21:48:08Z,,Jordan Lee,false,"security|encryption|urgent"
TKT-00725,ACC-00107,LEARNSPHERE,Custom report builder feature,Feature Request,Low,resolved,2024-06-25T18:53:48Z,2024-06-30T09:53:48Z,2,Sam Patel,false,"feature|integration"
TKT-00726,ACC-00073,Genome,Slack notifications not working,Integration,High,pending,2024-06-25T20:55:56Z,,,Taylor Chen,false,"integration|oauth"
TKT-00727,ACC-00041,Kinetic Sys,Need consolidated invoice for multiple accounts,Billing,Low,resolved,2024-06-25T21:08:57Z,2024-06-26T03:08:57Z,2,Morgan Kim,false,"billing|invoice|escalated"
TKT-00728,ACC-00114,SOLARIS ENERGY,Need bulk export feature,Feature Request,High,resolved,2024-06-26T00:37:37Z,2024-06-27T00:37:37Z,4,Casey Wu,true,"feature|branding|enterprise"
TKT-00729,ACC-00025,BYTEFORGE,Browser crashes on large datasets,Bug,Low,resolved,2024-06-26T01:49:44Z,2024-06-28T15:49:44Z,,Jordan Lee,false,"bug|mobile|new-customer"
TKT-00730,ACC-00073,Genome,Receipt not received for last payment,Billing,Low,resolved,2024-06-26T07:10:44Z,2024-07-01T10:10:44Z,2,Sam Patel,false,"billing|discrepancy"
TKT-00731,ACC-00108,AcademiQ Solutions,Need webhook support for events,Feature Request,Low,resolved,2024-06-26T07:43:49Z,2024-07-01T14:43:49Z,1,Taylor Chen,false,"feature|export"
TKT-00732,ACC-00032,ARCUS TECHNOLOGIES,Request for mobile app,Feature Request,Medium,resolved,2024-06-26T12:12:14Z,2024-06-26T23:12:14Z,,Alex Rivera,false,"feature|integration|new-customer"
TKT-00733,ACC-00038,Alpine Data,Best practices for our use case,Onboarding,Low,resolved,2024-06-26T14:26:49Z,2024-06-27T00:26:49Z,4,Sam Patel,false,"onboarding|training"
TKT-00734,ACC-00063,BIOSYNC MEDICAL,Tax exemption certificate upload,Billing,High,closed,2024-06-26T20:17:00Z,2024-06-28T22:17:00Z,3,Alex Rivera,false,"billing|pricing|follow-up"
TKT-00735,ACC-00113,RISING SUN MEDIA,Receipt not received for last payment,Billing,Low,resolved,2024-06-26T22:28:39Z,2024-06-27T19:28:39Z,4,Casey Wu,false,"billing|invoice|escalated"
TKT-00736,ACC-00083,LatAm Financial Services,Salesforce sync failing,Integration,Medium,resolved,2024-06-27T00:38:48Z,2024-06-27T18:38:48Z,,Alex Rivera,true,"integration|slack"
TKT-00737,ACC-00104,BEACON RETAIL,Date picker shows wrong timezone,Bug,Low,closed,2024-06-27T01:12:44Z,2024-06-28T12:12:44Z,3,Morgan Kim,false,"bug|ui"
TKT-00738,ACC-00080,FORTIS CAPITAL AG,Google Sheets integration error,Integration,Medium,open,2024-06-27T11:43:34Z,,,Casey Wu,false,"integration|slack"
